Year,Access to electricity (% of population),Access to clean fuels for cooking (% of population),Renewable electricity Generating Capacity per capita,Financial flows to developing countries (US $),Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),CO2 emissions value by country (kT),Renewables (% equivalent primary energy),GDP growth,GDP per capita
2012,98.391365,100.0,0.0,5665000.0,0.78,0.39,0.0,0.0,0.0,43465.02,2.83,430.0000072,6.290766,1.260828834,12006.68296
2013,98.0,100.0,67.22,5665000.0,1.48,0.4,0.0,0.01,2.4390244,38688.062,2.64,419.9999869,6.290766,6.018076825,14765.67398
2014,100.0,100.0,73.86,80000.0,1.37,0.41,0.0,0.01,2.3809524,44650.082,2.8,469.9999988,6.290766,4.504785244,14700.33434
2015,100.0,100.0,78.06,40000.0,1.36,0.43,0.0,0.01,2.2727273,45695.203,2.91,509.9999905,6.290766,4.937385619,14745.34146
2016,100.0,100.0,83.02,670000.0,1.22,0.46,0.0,0.01,2.1276596,50241.48,3.08,579.9999833,6.290766,4.562623278,15068.62035
2017,100.0,100.0,89.65,950000.0,1.25,0.47,0.0,0.01,2.0833335,51720.438,3.06,579.9999833,6.290766,4.738360886,15945.26493
2018,100.0,100.0,99.88,5665000.0,1.24,0.48,0.0,0.01,2.0408163,45307.637,3.16,579.9999833,6.290766,1.771183467,15994.81986
2019,100.0,100.0,99.22,5665000.0,1.47,0.49,0.0,0.04,7.54717,45777.125,3.08,610.0000143,6.290766,1.191005738,16213.48076
2003,10.055623,0.2,0.77,5665000.0,86.53,0.12,0.0,0.02,14.285714,454.77032,9.06,550.0000119,6.290766,9.313120969,266.4469054
2004,16.8,0.3,0.74,24790000.0,86.58,0.1,0.0,0.02,16.666668,438.83154,8.49,529.9999714,6.290766,6.59794486,266.5693713
2005,11.332485,0.3,0.71,56410000.0,88.13,0.06,0.0,0.02,25.0,386.95203,7.97,449.9999881,6.290766,4.505095672,292.3490663
2006,12.297188,0.3,0.69,10000.0,84.37,0.04,0.0,0.0,0.0,457.99765,7.97,589.9999738,6.290766,4.223914279,323.3890184
2007,13.049968,0.3,0.67,15540000.0,86.35,0.04,0.0,0.02,33.333336,423.13287,7.29,500.0,6.290766,8.058145152,360.3716605
2008,12.1,0.4,4.74,15600000.0,86.03,0.04,0.0,0.02,33.333336,405.9387,6.95,519.9999809,6.290766,5.39828521,408.4810085
2009,14.579927,0.4,4.63,50000.0,86.14,0.04,0.0,0.02,33.333336,396.5688,6.77,519.9999809,6.290766,3.188051216,391.200943
2010,11.462173,0.4,8.43,9310000.0,84.89,0.04,0.0,0.12,75.0,458.27347,6.55,560.0000024,6.290766,5.346466052,401.8348761
2011,14.2,0.4,8.25,5665000.0,81.0,0.02,0.0,0.15,88.2353,564.6626,6.46,740.0000095,6.290766,6.315045036,448.3376621
2014,18.66603,0.5,12.89,8400000.0,73.88,0.04,0.0,0.15,78.94737,743.0,4.92,1149.999976,6.290766,4.556772366,714.6997957
2016,20.3,0.5,12.35,29280000.0,73.6,0.06,0.0,0.16,72.72727,591.51733,6.0,930.0000072,6.290766,6.055474029,501.4151655
2017,23.4,0.6,13.16,380000.0,74.61,0.06,0.0,0.17,73.91304,573.70355,5.68,939.9999976,6.290766,4.192610074,496.6822949
2018,26.1,0.65,12.95,240000.0,75.95,0.06,0.0,0.2,76.92308,568.16583,5.51,860.0000143,6.290766,3.46460214,533.9915333
2019,22.7,0.7,12.68,170000.0,75.44,0.02,0.0,0.19,90.4762,513.0044,5.4,899.9999762,6.290766,5.254241203,521.7548367
2020,26.200886,0.8,12.42,5665000.0,23.3,0.02,0.0,0.19,90.4762,480.5271,4.3,10500.0,6.290766,-1.96894782,509.376594
2000,100.0,100.0,32.91,5665000.0,3.73,9.68,16.49,4.61,68.551,40591.293,8.8,10500.0,6.252774,3.559855155,4578.633208
2001,100.0,100.0,32.91,5665000.0,6.0,9.65,17.1,5.08,69.682686,41766.94,8.93,10500.0,6.664679,3.559855155,4578.633208
2002,100.0,100.0,32.91,5665000.0,5.48,8.81,17.95,5.42,72.62275,42124.3,8.61,10500.0,7.005193,3.559855155,4578.633208
2003,100.0,100.0,32.91,5665000.0,5.35,9.52,17.86,3.58,69.25065,40913.17,8.12,10500.0,4.4944215,3.559855155,4578.633208
2004,100.0,100.0,32.91,5665000.0,6.25,9.29,17.03,4.13,69.49097,40008.508,7.6,10500.0,5.424992,3.559855155,4578.633208
2005,100.0,100.0,32.91,5665000.0,6.31,8.93,17.73,4.68,71.506065,42086.473,7.31,10500.0,5.801839,3.559855155,4578.633208
2006,100.0,100.0,32.91,5665000.0,6.57,8.39,18.01,4.81,73.11759,40946.383,6.67,10500.0,6.194248,3.559855155,4578.633208
2007,100.0,100.0,32.91,5665000.0,8.23,7.57,15.33,4.93,72.79914,38418.406,5.76,10500.0,6.746676,3.559855155,4578.633208
2008,100.0,100.0,32.91,5665000.0,7.63,7.46,16.7,4.57,74.03411,39431.95,5.6,10500.0,6.2277403,3.559855155,4578.633208
2009,100.0,100.0,32.91,5665000.0,10.0,6.89,14.08,4.92,73.38741,35687.54,5.41,10500.0,7.332043,3.559855155,4578.633208
2010,100.0,100.0,32.91,5665000.0,10.28,6.9,14.57,5.95,74.835884,38080.727,5.45,10500.0,7.9761634,3.559855155,4578.633208
2011,100.0,100.0,32.91,5665000.0,10.36,7.8,15.41,5.0,72.350235,36591.31,5.15,10500.0,6.98435,3.559855155,4578.633208
2012,100.0,100.0,32.91,5665000.0,10.47,7.28,15.49,5.47,74.22096,35105.086,4.86,10500.0,8.014707,3.559855155,4578.633208
2013,100.0,100.0,32.91,5665000.0,10.68,6.36,15.72,6.36,77.63713,35936.51,4.91,10500.0,8.994414,3.559855155,4578.633208
2014,100.0,100.0,32.91,5665000.0,12.24,5.3,15.5,6.24,80.39941,33419.594,4.5,10500.0,9.855442,3.559855155,4578.633208
2015,100.0,100.0,32.91,5665000.0,13.41,5.34,15.15,6.05,79.879425,33734.29,4.41,10500.0,9.638893,3.559855155,4578.633208
2016,100.0,100.0,32.91,5665000.0,13.09,5.28,14.77,6.63,80.20989,34015.234,4.35,10500.0,9.996943,3.559855155,4578.633208
2017,100.0,100.0,32.91,5665000.0,12.43,5.67,15.08,6.54,79.22316,35774.91,4.45,10500.0,9.412673,3.559855155,4578.633208
2018,100.0,100.0,32.91,5665000.0,12.43,5.92,14.84,5.81,77.71923,35121.086,4.28,10500.0,8.504163,3.559855155,4578.633208
2019,100.0,100.0,32.91,5665000.0,17.64,6.26,15.28,6.65,77.79354,33892.78,4.11,10500.0,9.983878,3.559855155,4578.633208
2020,100.0,100.0,32.91,5665000.0,23.3,6.22,15.44,6.85,78.18309,33193.33,4.3,10500.0,10.48076,3.559855155,4578.633208
2000,100.0,100.0,32.91,5665000.0,17.96,4.95,4.76,3.9,63.629684,39623.406,5.23,14540.0,14.703167,3.67237155,10201.30354
2001,100.0,100.0,32.91,5665000.0,18.67,5.35,5.26,3.87,63.052486,41459.707,5.39,15380.0,13.847439,3.216560335,10479.75963
2002,100.0,100.0,32.91,5665000.0,16.31,5.66,5.53,3.41,61.232872,41222.29,5.21,15520.00046,12.223348,3.505598057,11777.15566
2003,100.0,100.0,32.91,5665000.0,16.9,5.54,5.21,3.08,59.942154,40319.9,5.14,15409.99985,11.176646,2.960260286,14849.03724
2004,100.0,100.0,32.91,5665000.0,17.77,5.6,5.46,4.21,63.326782,42659.85,5.07,15699.99981,14.306864,4.359192778,17233.13856
2005,100.0,100.0,32.91,5665000.0,18.58,5.66,5.88,3.57,62.541367,42491.914,5.06,15920.00008,12.045763,3.797972642,18098.90854
2006,100.0,100.0,32.91,5665000.0,17.36,5.86,5.55,3.7,61.21774,42687.348,4.77,16290.00092,12.255213,5.746396901,19672.96556
2007,100.0,100.0,32.91,5665000.0,18.35,5.96,5.7,3.38,60.37234,42242.93,4.51,16280.00069,11.193771,6.980160755,23787.64656
2008,100.0,100.0,32.91,5665000.0,17.63,5.83,6.27,4.31,64.472885,46037.57,4.59,17360.00061,13.052405,3.509841517,27483.33717
2010,100.0,100.0,32.91,5665000.0,20.07,5.85,5.66,4.75,64.02214,42123.36,4.51,15779.99973,15.326107,1.343748472,23509.54314
2011,100.0,100.0,32.91,5665000.0,19.14,5.82,6.22,3.88,63.442215,40734.336,4.47,15699.99981,12.851766,0.861327733,25095.13229
2012,100.0,100.0,32.91,5665000.0,20.22,5.69,5.53,4.33,63.408356,39508.945,4.4,15119.99989,14.665227,-2.639438757,22643.10025
2013,100.0,100.0,32.91,5665000.0,22.48,5.39,5.3,5.11,65.88608,39029.04,4.33,14550.00019,17.365847,-1.029282772,23496.6025
2014,100.0,100.0,32.91,5665000.0,22.91,4.18,6.37,6.6,75.62682,39987.75,4.09,13109.99966,21.739605,2.768158831,24214.92207
2015,100.0,100.0,32.91,5665000.0,21.38,4.8,5.65,4.35,67.567566,35959.715,3.95,13140.00034,15.851431,2.210081607,20881.76693
2016,100.0,100.0,32.91,5665000.0,20.96,5.45,5.72,5.06,66.42021,38266.707,3.95,13899.99962,17.115887,3.191852518,21663.64341
2017,100.0,100.0,32.91,5665000.0,19.71,5.32,6.29,4.44,66.853584,38524.098,3.88,14119.99989,14.848828,4.815380632,23455.94473
2018,100.0,100.0,32.91,5665000.0,20.61,5.12,5.78,5.22,68.23821,39165.715,3.67,14069.99969,16.982708,4.422521568,26104.10279
2019,100.0,100.0,32.91,5665000.0,20.86,5.03,5.82,5.04,68.34487,37905.92,3.5,13600.00038,16.78137,3.250531336,25942.95477
2020,49.73087,3.2,1.64,5665000.0,23.3,0.35,0.0,0.03,7.894737,212.09578,4.3,10500.0,6.290766,2.440210973,438.2551656
2001,70.2,57.8,28.16,1240000.0,15.62,183.36,10.72,2.46,6.706014,25228.531,9.48,320540.0,0.5403345,2.7,2971.819769
2002,76.7,60.0,27.88,25560000.0,13.88,188.79,11.99,2.81,7.269512,24361.893,8.67,331320.0073,0.65354025,3.700374404,2797.087291
2003,78.8,62.1,33.96,5665000.0,13.05,204.39,12.66,1.19,6.3462243,26150.76,9.48,353089.9963,0.2989763,2.949075468,4217.11478
2005,80.8,66.8,19.79,13110000.0,10.98,215.23,12.24,1.75,6.103307,26508.63,9.03,377649.9939,0.40433392,5.277051973,6033.101491
2006,80.7,69.0,19.54,7770000.0,10.74,223.25,10.07,3.28,5.642434,26793.564,8.72,379790.0085,0.72594017,5.603806459,6266.533987
2007,82.0,71.4,19.38,1150000.0,10.36,232.91,12.6,1.3,5.6318626,27245.98,9.01,397059.9976,0.7023894,5.360474054,6780.884555
2008,81.9,73.5,19.23,1170000.0,11.55,226.32,12.75,1.66,5.9859595,28867.244,9.47,426739.9902,0.35045084,3.191043886,6350.65271
2010,82.9,77.1,19.38,261160000.0,11.77,227.57,12.9,2.51,6.342086,28247.576,8.83,425309.9976,0.31502998,3.039732881,8148.961202
2011,83.6,78.8,19.17,265140000.0,11.36,229.06,12.94,2.49,6.311096,27552.764,8.7,409260.0098,0.6983461,3.168556279,8810.930651
2012,85.3,80.2,18.98,484730000.0,10.6,226.84,12.4,1.66,5.836447,26770.203,8.14,426779.9988,0.3148212,2.396232385,8222.197279
2013,85.2,81.5,27.93,409200000.0,9.77,223.28,13.61,1.62,6.3854766,26525.145,7.88,436920.0134,0.370654,2.485468008,7467.079185
2014,85.9,82.65,49.69,202270000.0,9.85,218.42,14.76,3.38,7.668245,26411.893,8.2,447929.9927,0.81809825,1.413826452,6988.808739
2015,85.3,83.4,61.91,725580000.0,10.28,214.88,10.97,6.09,7.3553505,25352.562,7.58,424809.9976,1.2246652,1.321862237,6259.839681
2016,83.9,84.4,82.73,201750000.0,10.53,213.09,15.21,7.69,9.703801,26236.475,7.91,425140.0146,1.6210166,0.664552308,5756.965741
2017,84.4,85.2,114.85,26330000.0,10.45,212.77,15.09,10.04,10.563262,26033.504,7.86,435649.9939,2.406186,1.157946952,6690.939847
2018,84.7,85.7,136.82,378180000.0,10.19,214.25,10.56,12.22,9.610598,24742.117,7.73,434350.0061,2.6591578,1.487617373,7005.095413
2019,85.0,86.3,136.8,164100000.0,10.5,208.39,13.6,12.57,11.15706,25511.209,8.03,439640.0146,2.6449363,0.113053697,6624.761865
2014,4.0971837,0.0,0.01,5665000.0,29.85,0.46,0.0,0.0,0.0,582.4618,1.2983489,1529.999971,6.290766,3.373648477,1322.820364
2016,5.1173677,0.0,0.04,30000.0,28.79,0.49,0.0,0.0,0.0,698.3854,4.3,1730.000019,6.290766,3.559855155,4578.633208
2017,4.2,0.0,0.04,300000.0,28.63,0.51,0.0,0.0,0.0,635.4426,4.3,1519.999981,6.290766,3.559855155,4578.633208
2018,6.1731696,0.0,0.05,280000.0,28.65,0.55,0.0,0.01,1.7857143,671.7575,4.3,1549.999952,6.290766,3.559855155,4578.633208
2019,6.707007,0.0,0.06,100000.0,26.65,0.55,0.0,0.01,1.7857143,747.48596,4.3,1700.000048,6.290766,3.559855155,4578.633208
2020,7.2413383,0.0,0.06,5665000.0,23.3,0.53,0.0,0.01,1.8518518,703.1351,4.3,10500.0,6.290766,3.559855155,4578.633208
2000,100.0,100.0,32.91,5665000.0,7.88,124.22,62.21,34.49,43.7715,37495.703,3.6,293310.0,7.0082307,5.24599468,14713.06571
2001,100.0,100.0,32.91,5665000.0,8.93,120.06,63.71,49.3,48.487576,39003.945,3.56,294790.0,9.167547,3.932948843,15355.70317
2002,100.0,100.0,32.91,5665000.0,7.42,143.72,63.02,33.17,40.0942,38938.438,3.57,312750.0,6.4462705,2.731022232,17025.53198
2003,100.0,100.0,32.91,5665000.0,8.92,139.67,61.88,55.75,45.717064,40418.156,3.58,318660.0037,9.7589035,2.981894836,21463.44266
2004,100.0,100.0,32.91,5665000.0,8.05,159.91,63.61,50.13,41.56404,41185.832,3.63,335559.9976,8.440905,3.122795242,24861.2828
2005,100.0,100.0,32.91,5665000.0,7.3,184.65,57.54,42.27,35.087536,40779.03,3.57,350500.0,6.9234943,3.652032674,26419.29686
2006,100.0,100.0,32.91,5665000.0,8.49,182.98,60.13,52.15,38.0275,40681.79,3.43,341779.9988,8.360923,4.102727115,28365.31349
2007,100.0,100.0,32.91,5665000.0,9.02,188.13,55.1,58.3,37.6082,40817.645,3.36,354679.9927,9.064817,3.604687971,32549.97098
2008,100.0,100.0,32.91,5665000.0,9.76,189.55,58.97,62.15,38.986706,39067.87,3.22,324269.989,9.948371,0.887145182,35366.2596
2009,100.0,100.0,32.91,5665000.0,12.25,164.69,52.76,74.08,43.50839,35904.375,3.07,287489.9902,12.662101,-3.763231927,32042.47408
2010,100.0,100.0,32.91,5665000.0,14.44,138.39,61.99,97.77,53.583763,36714.2,3.07,273250.0,16.742804,0.163010231,30502.71971
2011,100.0,100.0,32.91,5665000.0,14.79,146.12,57.72,87.53,49.850708,35901.07,3.04,274399.9939,15.473434,-0.814373455,31636.44631
2012,100.0,100.0,32.91,5665000.0,15.83,145.33,61.47,86.97,50.529327,35681.477,3.13,269269.989,15.889772,-2.959441302,28324.42934
2013,100.0,100.0,32.91,5665000.0,16.99,113.32,56.73,111.42,59.739937,34008.008,2.96,242809.9976,19.901302,-1.435394259,29059.54795
2014,100.0,100.0,32.91,5665000.0,17.41,107.37,57.31,110.26,60.94784,33478.24,2.86,240960.0067,20.088554,1.383907943,29461.55033
2015,100.0,100.0,32.91,5665000.0,16.33,123.19,57.2,97.09,55.604,33920.24,2.85,256279.9988,17.507902,3.83517266,25732.01836
2016,100.0,100.0,32.91,5665000.0,17.21,107.93,58.63,104.63,60.201332,34212.625,2.79,247029.9988,18.609848,3.03130133,26505.34322
2017,100.0,100.0,32.91,5665000.0,15.71,126.93,58.04,87.93,53.488457,34520.543,2.86,263450.0122,15.68235,2.973641191,28100.58624
2018,100.0,100.0,32.91,5665000.0,17.42,112.23,55.77,103.88,58.720753,34986.293,2.77,257040.0085,18.230534,2.288785676,30349.7521
2019,100.0,100.0,32.91,5665000.0,17.27,111.55,58.35,100.99,58.82092,33764.863,2.64,239979.9957,17.37585,2.085191421,29555.3157
2000,70.2628,16.9,61.59,1470000.0,64.16,3.28,0.0,3.17,49.14729,2851.8083,3.12,10930.0,17.715664,6.00003316,869.696285
2001,63.6,17.5,61.78,3810000.0,62.93,3.44,0.0,3.09,47.32006,2750.116,3.06,10850.0,17.628239,-1.545408134,832.8035723
2002,80.7,17.9,61.89,388260000.0,62.1,4.12,0.0,2.68,39.411762,2799.956,3.0,11390.00034,14.758176,3.964675686,867.4914868
2003,74.99882,18.5,65.33,40000.0,61.31,4.14,0.0,3.27,44.129555,2852.4663,3.0,12409.99985,17.510588,5.940269078,982.195697
2004,76.56858,18.7,66.56,130000.0,61.61,4.94,0.0,2.94,37.309643,2745.2893,2.88,12869.99989,16.025322,5.445061278,1065.784437
2005,78.13781,19.5,66.64,24750000.0,60.08,5.5,0.0,3.43,38.409855,3140.5315,2.78,13979.99954,16.077099,6.241748045,1248.698185
2006,82.05,19.8,67.32,90000.0,62.18,4.55,0.0,3.86,45.897743,3338.2832,2.6,12399.99962,19.959389,7.6682919,1435.816813
2007,80.0,20.3,67.2,38210000.0,60.2,5.57,0.0,3.94,41.430073,3358.7993,2.48,13590.00015,16.628553,6.796826119,1630.388906
2008,82.86739,20.9,68.42,120000.0,61.58,5.46,0.0,4.16,43.243244,3134.0298,2.28,12810.00042,18.3665,5.950088145,2037.322103
2009,87.09,21.3,69.79,11750000.0,63.51,5.67,0.0,3.94,40.998962,3147.0713,2.24,12289.99996,17.016684,3.538912053,2090.401826
2010,85.3,21.7,71.14,44570000.0,61.85,4.76,0.0,5.69,54.44976,3368.2034,2.21,13069.99969,22.894518,8.015967371,2799.648738
2011,87.76,22.3,72.11,7090000.0,59.25,6.47,0.0,4.72,42.180515,3623.197,2.21,15420.00008,17.231127,8.404733021,3200.861132
2012,87.0,23.0,82.19,225580000.0,60.7,7.89,0.0,3.48,30.606861,3708.9927,2.18,16850.00038,12.257574,9.144572246,3350.521876
2013,90.2,24.0,83.7,2340000.0,59.88,4.52,0.0,7.14,61.234993,3748.5815,1.87,14479.99954,24.80347,3.39573265,3610.289363
2014,92.660515,24.8,88.37,119750000.0,57.31,7.1,0.0,4.87,40.685043,4007.7144,1.93,17600.00038,15.6329,4.960700592,3819.25353
2015,94.35187,25.75,89.82,450000.0,52.89,6.38,0.0,6.34,49.842766,4476.9307,1.94,20360.00061,18.154892,5.007683305,3843.780672
2016,97.5,26.9,92.86,61260000.0,50.92,9.01,0.0,4.68,34.185535,4878.142,1.91,21930.00031,12.23384,4.486634531,3886.291502
2017,97.5,28.2,96.99,211630000.0,49.33,10.1,0.0,4.59,31.245747,4726.284,1.81,23360.00061,12.293098,3.578169679,4077.043841
2018,99.56487,29.4,101.89,200450000.0,51.4,7.92,0.0,7.04,47.058823,4876.866,1.76,21690.00053,18.060566,3.272000479,4059.20823
2019,99.75857,30.6,103.77,170000.0,49.91,10.18,0.0,5.71,35.934547,4973.5986,1.78,23780.00069,14.141156,2.255176529,3852.265603
2020,100.0,32.2,109.83,5665000.0,23.3,9.64,0.0,5.94,38.1258,4853.1104,4.3,10500.0,15.967422,-3.569076137,3680.673477
2000,95.49438,77.9,382.21,5665000.0,23.63,0.69,0.0,0.71,50.714287,17458.83,4.15,1480.0,6.290766,2.099998868,2012.281651
2001,95.397385,78.85,377.7,5665000.0,24.14,0.69,0.0,0.73,51.40845,16939.615,4.29,1520.0,6.290766,4.200000421,1750.576737
2002,95.292816,79.8,373.27,5665000.0,27.79,0.69,0.0,0.74,51.748253,18476.682,2.89,1120.000005,6.290766,2.800000689,2267.753984
2003,95.18301,80.9,368.9,5665000.0,24.64,0.69,0.0,0.75,52.083332,16105.433,2.91,1230.000019,6.290766,6.299999433,2611.377493
2004,95.07031,82.0,364.61,5665000.0,22.63,0.69,0.0,0.76,52.41379,18010.424,2.96,1389.999986,6.290766,8.500000185,3006.183233
2005,94.95708,82.8,360.39,5665000.0,18.88,0.7,0.0,0.82,53.94737,18127.873,3.26,1690.000057,6.290766,4.500000211,3590.648183
2006,91.01984,83.5,356.23,5665000.0,22.09,0.7,0.0,0.86,55.12821,19537.414,2.92,1529.999971,6.290766,5.793543585,5197.747907
2007,94.738884,84.6,352.13,5665000.0,24.59,0.7,0.0,0.86,55.12821,18059.73,2.64,1409.999967,6.290766,5.111487778,5744.759727
2008,94.639275,85.3,348.08,5665000.0,26.19,0.7,0.0,0.86,55.12821,21127.252,2.68,1460.000038,6.290766,4.143406812,6831.983622
2009,94.549614,86.3,344.09,400000.0,26.47,0.7,0.0,0.86,55.12821,21246.133,2.62,1450.000048,6.290766,3.013698983,7408.360786
2010,91.19752,87.1,340.48,5665000.0,22.1,0.48,0.0,1.2,71.42858,25234.633,2.96,1740.00001,6.290766,5.168825152,8255.874872
2011,94.410934,88.0,336.86,4060000.0,21.16,0.86,0.0,1.03,54.497356,20305.736,3.7,1950.000048,6.290766,5.849367672,8263.203803
2012,94.36734,89.0,333.79,5665000.0,15.77,1.07,0.0,0.82,43.386242,21876.135,3.07,2440.000057,6.290766,2.690349747,9200.974786
2013,94.34358,89.8,330.61,20000.0,17.63,1.09,0.0,0.83,43.229168,20840.512,3.66,2289.999962,6.290766,2.933441652,9402.164419
2014,94.33763,90.6,336.53,0.0,12.85,1.37,0.0,0.55,28.645834,20081.727,3.85,2619.999886,6.290766,0.255503032,9471.922001
2015,94.89523,91.2,336.05,5665000.0,11.59,1.46,0.0,0.49,25.128204,18293.592,3.56,2720.000029,6.290766,-3.411096013,9168.237157
2017,96.696335,92.7,331.92,10000.0,14.96,0.95,0.0,0.93,49.468086,21698.678,3.91,2500.0,6.290766,1.567191065,6295.560562
2018,97.4,93.3,330.66,290000.0,17.55,0.89,0.0,1.0,52.910053,21688.73,3.57,2210.000038,6.290766,4.948270766,6938.086981
2019,97.82542,93.9,327.6,22500000.0,14.4,0.99,0.0,0.96,49.230766,21629.324,3.97,2650.000095,6.290766,1.098467778,6853.693411
2000,100.0,100.0,32.91,5665000.0,39.82,4.77,57.32,83.14,96.71556,72085.086,5.54,53280.0,38.59571,4.766348871,29624.91267
2001,100.0,100.0,32.91,5665000.0,37.38,6.17,72.11,83.32,96.18192,77094.32,5.81,52500.0,35.828453,1.449498618,27247.85773
2002,100.0,100.0,32.91,5665000.0,35.85,7.44,68.11,71.15,94.92842,71925.88,5.83,54020.00046,32.522167,2.196921062,29899.19525
2003,100.0,100.0,32.91,5665000.0,34.56,9.24,67.42,58.73,93.17527,68647.01,5.57,55200.00076,27.901482,2.30981059,37321.7979
2004,100.0,100.0,32.91,5665000.0,35.49,6.02,77.49,68.18,96.03138,73592.02,5.54,53590.00015,30.187603,4.336856154,42821.67314
2005,100.0,100.0,32.91,5665000.0,39.3,4.76,72.38,81.23,96.994385,75121.83,5.26,50209.99908,34.73209,2.85880324,43437.06312
2006,100.0,100.0,32.91,5665000.0,40.08,5.24,66.98,71.06,96.34282,70265.69,4.9,48900.00153,32.33128,4.662773552,46593.60216
2007,100.0,100.0,32.91,5665000.0,41.75,4.42,66.97,77.43,97.02996,70870.68,4.71,47139.99939,34.59903,3.439221776,53700.00534
2008,100.0,100.0,32.91,5665000.0,43.2,4.6,63.89,81.41,96.93129,69369.7,4.7,46150.00153,36.92847,-0.450559257,56152.55234
2010,100.0,100.0,32.91,5665000.0,44.7,8.53,57.83,82.09,94.25396,66485.91,4.77,48130.00107,38.351444,5.952107008,52869.04429
2011,100.0,100.0,32.91,5665000.0,45.43,5.72,60.47,84.09,96.19377,64929.965,4.52,44580.00183,39.861126,3.195333235,60755.75955
2012,100.0,100.0,32.91,5665000.0,48.29,4.09,64.04,98.3,97.54251,68276.21,4.59,42139.99939,43.305737,-0.588304569,58037.82132
2013,100.0,100.0,32.91,5665000.0,47.27,3.88,66.46,82.69,97.46455,63351.668,4.48,40540.00092,38.95485,1.187775716,61126.9432
2014,100.0,100.0,32.91,5665000.0,48.61,2.93,64.88,85.74,98.09183,62421.89,4.25,39080.00183,40.648502,2.657798275,60020.36046
2015,100.0,100.0,32.91,5665000.0,51.91,3.15,56.35,102.5,98.055565,63877.484,3.76,39189.99863,46.599625,4.489281588,51545.48361
2016,100.0,100.0,32.91,5665000.0,50.89,3.66,63.1,89.13,97.65219,62081.117,3.96,38779.99878,42.0827,2.070593151,51965.15715
2017,100.0,100.0,32.91,5665000.0,51.81,3.47,65.7,95.06,97.88711,63417.605,3.97,38290.00092,43.339447,2.567924525,53791.50873
2018,100.0,100.0,32.91,5665000.0,51.54,3.66,68.55,91.15,97.75955,61487.004,3.97,36009.99832,42.218502,1.950022846,54589.06039
2019,100.0,100.0,32.91,5665000.0,52.88,3.35,66.13,98.94,98.010925,63283.47,3.8,35000.0,43.813766,1.986195874,51939.42974
2020,100.0,100.0,32.91,5665000.0,23.3,2.44,49.2,112.15,98.5103,59395.523,4.3,10500.0,51.05897,-2.948127879,52274.40879
2000,100.0,100.0,32.91,5665000.0,18.19,2.63,25.12,34.0,95.74089,50728.715,2.44,43710.0,30.638752,3.976409234,38952.0342
2001,100.0,100.0,32.91,5665000.0,18.72,2.72,25.47,38.44,95.917755,53862.72,2.55,45150.0,31.928984,1.575817262,39727.84667
2002,100.0,100.0,32.91,5665000.0,18.19,2.79,25.87,32.47,95.43595,49782.92,2.49,43569.99969,29.157331,-0.005506463,42578.76314
2003,100.0,100.0,32.91,5665000.0,18.03,2.86,26.11,32.11,95.31761,48884.53,2.5,44840.00015,28.983334,-0.046846373,49470.39713
2004,100.0,100.0,32.91,5665000.0,18.1,2.92,25.61,31.12,95.104774,47846.156,2.44,45279.99878,28.4365,2.821528115,54878.471
2005,100.0,100.0,32.91,5665000.0,18.73,2.97,22.11,28.85,94.49286,45606.344,2.36,45849.99847,27.377468,2.882638434,56546.78566
2006,100.0,100.0,32.91,5665000.0,18.07,3.1,26.37,28.46,94.64871,47162.11,2.37,45479.99954,26.049185,4.015007608,59300.61722
2007,100.0,100.0,32.91,5665000.0,19.31,3.01,26.49,32.56,95.14986,46220.9,2.16,43540.00092,29.711977,3.995722246,65359.51922
2008,100.0,100.0,32.91,5665000.0,19.55,3.04,26.27,33.41,95.15306,47155.75,2.19,44959.99908,29.249441,2.755511436,74572.23237
2009,100.0,100.0,32.91,5665000.0,19.97,3.0,26.27,33.03,95.18459,46436.273,2.25,43669.99817,28.93271,-2.07963322,72083.1677
2010,100.0,100.0,32.91,5665000.0,20.56,3.32,25.2,33.53,94.649475,44714.965,2.11,45209.99908,29.882568,3.268101656,77117.12601
2011,100.0,100.0,32.91,5665000.0,20.57,3.34,25.56,30.3,94.35811,41971.254,2.0,41189.99863,28.442818,1.920445985,91254.03476
2012,100.0,100.0,32.91,5665000.0,21.88,3.51,24.34,36.32,94.53016,43889.645,2.0,42520.00046,31.854078,1.217193657,86547.67089
2013,100.0,100.0,32.91,5665000.0,21.83,3.48,24.87,36.37,94.622986,44514.03,2.05,43529.99878,30.987797,1.821667791,88109.48675
2014,100.0,100.0,32.91,5665000.0,22.2,3.37,26.37,36.2,94.88929,41980.58,1.87,39790.00092,32.27639,2.446845157,89684.70758
2015,100.0,100.0,32.91,5665000.0,23.94,3.33,22.09,36.73,94.64199,40582.914,1.8,39090.00015,33.1626,1.657768711,84776.14217
2016,100.0,100.0,32.91,5665000.0,24.1,3.69,20.24,33.57,93.58261,37755.19,1.72,39669.99817,32.287403,2.045186469,83073.28008
2017,100.0,100.0,32.91,5665000.0,24.99,3.67,19.5,33.45,93.518196,37489.188,1.7,38700.00076,32.014774,1.584819616,83352.08865
